エリア,業種・種別,店名,口コミ,既存website,place_id
北千住,居酒屋,居酒屋 ごっつり,380,http://www.gottsuri.net/info.html,ChIJ2b4Vx0WOGGARCH1U4-nThuQ
北千住,和食店,すき家 北千住西口店,379,https://maps.sukiya.jp/jp/detail/697.html,ChIJqwD3kUaOGGARnilZHD4MY0M
北千住,カレー店,タンブリン カレー&バー / ビリヤニ食堂,378,https://www.tambourin-curry.com/,ChIJIdQTwUWOGGARTsHBRqskVMA
北千住,和食店,大戸屋ごはん処 北千住西口店,376,https://store.ootoya.com/detail/27300/,ChIJDedwXk-OGGARO19cHm1JGcc
北千住,焼肉店,肉酒場 美美,376,https://lemon-bibi.foodre.jp/?utm_source=gbp&utm_medium=organic&utm_contents=website_link?utm_source=google&utm_medium=organic&utm_campaign=gbp_retty:100001590121,ChIJ-fXw9B-PGGARR2edMST1CA8
北千住,居酒屋,おとんば 北千住店,374,,ChIJ_5RVBEaOGGARh5l7FJDde58
北千住,和食店,丸亀製麺EQUiA北千住,374,https://stores.marugame.com/111302?utm_source=google_serps&utm_medium=gmb&utm_campaign=gbpwebs,ChIJe9x2KhaPGGAR2WFi9YG3Ryk
北千住,レストラン,オリジナル・パンケーキ・ハウス ルミネ北千住店,371,http://pancake-house.jp/p17-kitasenju/,ChIJ5XZDDE-OGGARjwcqjWTKdxo
北千住,バー,びあマ北千住,369,https://biamakitasennjyu.owst.jp/,ChIJE0ejhE-OGGARqFACunT5_cs
北千住,バー,銀座ライオンLEO 北千住店,368,https://www.ginzalion.jp/shop/brand/lionleo/shop16.html,ChIJj78XnU-OGGARjuJU0Tl-vQc
北千住,居酒屋,大国ホルモン 北千住駅東口店,368,http://hikari-food-service.jp/,ChIJS_N7P06OGGARuBXiSi8WF9Q
北千住,居酒屋,目利きの銀次 北千住西口駅前店,364,https://shop.monteroza.co.jp/detail/855149/,ChIJayj1gU-OGGARzwMjuxEj0OQ
北千住,和食店,天丼てんや北千住西口店,363,https://www.tenya.co.jp/,ChIJayj1gU-OGGARmxjA6aWE7hM
北千住,韓国料理店,炭火焼肉・韓国料理KollaBo（コラボ）ポンテポルタ千住店,359,https://shop.kollabo.co.jp/senju/,ChIJPdJPD2qPGGARvC_PkFFikQo
北千住,カフェ・喫茶,Cafe&Lounge2by2,357,https://www.instagram.com/twobytwo_ty?igsh=MTU1ZWpkdGt2b2tybw%3D%3D&utm_source=qr,ChIJQ65y2imPGGAR1zdrs8UZ4KY
北千住,中華料理店,良記餃子軒,352,,ChIJtRx5wpyPGGARU-jPdUwXl_I
北千住,居酒屋,つみき1F・2F・個室,347,https://youtube.com/shorts/oLOjVx24k_Q?si=vV0gxKDsLTuVxzPP,ChIJT9ETwUWOGGARRXYNiS2jbPs
北千住,ステーキハウス,感動の肉と米 北千住店,347,https://www.ricetomeatyou.com/?utm_source=google&utm_medium=maps&utm_campaign=gbp,ChIJkWRk8oePGGARBtL9mfLnuhQ
北千住,居酒屋,アカマル屋 北千住西口駅前店,346,https://akamaruya.studio.site/,ChIJAQDUf0WOGGARFHCCM-ER5jY
北千住,居酒屋,一歩一歩,344,https://tabelog.com/tokyo/A1324/A132402/13039299/,ChIJF4nyHEaOGGAR26H0-Y4peP8
北千住,居酒屋,さかなさま,342,http://r.gnavi.co.jp/p735401/,ChIJScZko0WOGGAR0caaSiVxlOk
北千住,ピザ店,Pizzeria ALLORO,342,http://www.alloro.jp/,ChIJ22rnyU-OGGARhyOCo9AOHGo
北千住,食料品店,マメココロ - 北千住,334,https://mamecocoro.jp/,ChIJx7-VEUWOGGARyPWOBl66pg4
北千住,コーヒーショップ・喫茶店,LUSH-COFFEE ROASTER and LABORATORY / 東ティモールコーヒーラボ,323,https://lush-coffee.com/#,ChIJPVMRzDCPGGARUcIZUMb64kU
北千住,ファースト フード店,マクドナルド 牛田駅前店,318,https://map.mcdonalds.co.jp/map/13730,ChIJL94ni1SOGGARWB7tRW5_0AU
北千住,居酒屋,九州海鮮居酒屋 九州人情酒場 魚星 北千住駅東口店,316,https://kyushu-uosei.com/kitasenjuhigashiguchi/?utm_source=google_map&utm_medium=map,ChIJN6KvSE6OGGAR5nTbfHLGYoo
北千住,和食店,しゃぶ葉 北千住店,314,https://store-info.skylark.co.jp/syabuyo/map/198396/?utm_source=ss&utm_medium=gmb&utm_campaign=websitelink-Tokyo,ChIJcdKxd2yPGGARZ6UazemRyuo
北千住,カフェ・喫茶,ドトールコーヒーショップ 北千住西口店,303,https://shop.doutor.co.jp/doutor/spot/detail?code=1011306,ChIJg0W3QU-OGGARk3rAecmGFxw
北千住,和食店,キッチン フライパン,298,https://www.instagram.com/kitchen_frypan,ChIJlR8u4kSOGGARFRnTpf8n40U
北千住,焼き鳥店,北千住まるせん,297,https://ssl.tabelog.com/smartphone/account/login/,ChIJ1aIWcEiOGGARZ95cVd7hd2A
北千住,居酒屋,さかなや いいとこ,287,https://r.gnavi.co.jp/gc2j600/,ChIJI8FYFk6OGGARUqBZ_TzGcJo
北千住,中華料理店,日高屋 千住大橋店,283,https://hidakaya.hiday.co.jp/hits/ja/shop/99/detail/511.html?takeout=,ChIJ-dC_8VyOGGARXMvngHm_uok
北千住,ラーメン屋,ラーメン豚山 北千住東口店,282,https://shop.butayama.com/detail/112409/?utm_source=gbp?utm_medium=organic,ChIJe07MbQCPGGARJS35SmTjuVs
北千住,居酒屋,日本海 北千住店,279,https://g127804.gorp.jp/,ChIJk4DdwkWOGGARD4sje2zpMjM
北千住,焼肉店,焼肉ライク 北千住店,274,https://www.yakiniku-like.com/?utm_source=google&utm_medium=maps,ChIJYzKP1PSPGGARdlpVCvSjuKA
北千住,焼き鳥店,元屋 北千住店,273,https://kitasenju-namatsukune.owst.jp/,ChIJQRVHRk6OGGARsjD_s3QQQQ8
北千住,居酒屋,貝と魚と炉ばたのバンビ,269,https://robatanobanbi.gorp.jp/,ChIJ9yj1gU-OGGARiupfF8rIuDY
北千住,居酒屋,大衆酒場ネオばんざい,265,https://www.hotpepper.jp/strJ003672197/,ChIJx4Pz5dWPGGARX2zheOaE0EM
北千住,カフェ・喫茶,サンマルクカフェ エキア北千住店,261,https://www.saint-marc-hd.com/saintmarccafe/shop/590/,ChIJTSWfr0-OGGARyjEX9gGru3U
北千住,和食店,まじ満,260,http://www.majima-unagi.com/,ChIJg4aDy1qOGGARz9lcvze_hvY
北千住,居酒屋,てんぐ大ホール 北千住西口店,256,https://www.teng.co.jp/shopsearch/shops/tokyo/3942cafc6b2ccfe898269c9718d7d75e6325689b.html,ChIJOcckGQ2PGGARO38spGBCKhU
北千住,とんかつ店,名代とんかつ かつくら 北千住マルイ店,254,https://www.katsukura.jp/shops/kitasenju-marui/,ChIJlZ-3QU-OGGARxwXTNbfCqjc
北千住,居酒屋,ゆらり 北千住店,249,https://r.gnavi.co.jp/dxd0dwrt0000/,ChIJpT_dXU-OGGARgROrUbw1W3o
北千住,カフェ・喫茶,coffee モカ,248,,ChIJtTjk0hWOGGARJIKZ0Td39Nc
北千住,ラーメン屋,元祖油堂 油そば 北千住東口店,245,https://shop.ganso-aburado.com/japan/detail/112318/?utm_source=gbp?utm_medium=organic,ChIJ100ElMqPGGARAMLJljD46dA
北千住,和食店,嵯峨野北千住西口店,242,https://www.bikkuriya.com/page_sagano-west.html,ChIJAQDQe0-OGGARBzKgERNyg5s
北千住,シーフード・海鮮料理店,かどのめし屋 足立市場店,241,https://tabelog.com/tokyo/A1324/A132402/13160329/,ChIJ9TrbJFCOGGARithUHSlgvxs
北千住,和食店,松屋 北千住東口店,239,https://pkg.navitime.co.jp/matsuyafoods/spot/detail?code=0000001882,ChIJVVXBP06OGGAR7WqspaJKvyg
北千住,居酒屋,木村屋本店 北千住店,238,https://kimurayahonten-kitasenju.com/,ChIJayj1gU-OGGAR_auMTp8Z2CA
北千住,中華料理店,マルヤス酒場 北千住店 4号店,235,,ChIJnenyzH6PGGAR--EfGhbOX7k
北千住,ピザ店,マルゲリータハウス,232,https://www.margheritahousetokyo.com/?fbclid=PAZXh0bgNhZW0CMTEAAaaQco9jJz9uj0UGrRBYmwL2SnIWd77eTialvccuWSZkenKoDnN6SP3NuF0_aem_AfbLnHWgVj7Zs7Aez9JTU1GNKKqPJ4F0RY21o8CPKQqTrB3Uzj3uze00DbCK7me_FGtHdG9MBUo_P3-7_J8lQcNL,ChIJtcqyBJ-OGGAR_xktu6NSRU0
北千住,レストラン,究極のまかない ここのつ 2号店,229,http://kokonotsu-kitasenju.com/,ChIJc_jn7m-PGGARCQ-LA9HOvqE
北千住,韓国料理店,とんとん,225,,ChIJI03B90-OGGAR_rwjsEJbjxw
北千住,居酒屋,酒呑倶楽部アタル,225,https://tymn.co.jp/,ChIJyfN-3mqPGGARRPuUS1u3pPo
北千住,焼肉店,焼肉 平城苑千住曙町店,224,https://www.instagram.com/heijoen_senjuakebonocho,ChIJFUEJDQCPGGARu9tj2B2BnLc
北千住,居酒屋,炙りやあんどん,221,https://www.aburiya-andon.com/?utm_source=google-mybusiness&utm_medium=referral,ChIJMwkbVE-OGGARD_cTbne4Bxc
北千住,カフェ・喫茶,星乃珈琲店 北千住店,218,http://www.hoshinocoffee.com/,ChIJZeBUAg2PGGARL-HlVBcHMNY
北千住,中華料理店,紅虎餃子房 ルミネ北千住店,217,https://kiwa-group.co.jp/benitora_kitasenjyu/,ChIJl-yJoU-OGGARQgnK2MOtpyg
北千住,ラーメン屋,Stand By Me,216,https://twitter.com/stand_by_me2022,ChIJpRqKvRCPGGARvplZD53UsBA
北千住,寿司店,築地玉寿司 ルミネ北千住店,216,http://www.tamasushi.co.jp/shop/kitasenju_lumine/,ChIJl-yJoU-OGGARoQhznblE7lk
北千住,居酒屋,東北酒場プエドバル,215,https://puedobar.com/?utm_source=google&utm_medium=meo,ChIJzVszrU-OGGARXm-9BYnCHvw
北千住,居酒屋,加賀屋 北千住店,213,http://www.syu-wa.co.jp/kagaya-kitasenjyu.htm,ChIJf6HCg0-OGGARL7KvnIW3P4k
北千住,ケバブショップ,サライケバブ 北千住店,213,https://www.saray.jp/,ChIJAcAul0WOGGARjjKefLYae3A
北千住,ファースト フード店,マクドナルド 北千住東口店,213,https://map.mcdonalds.co.jp/map/13961,ChIJRVrHTIqPGGARAEAoozVMpbc
北千住,居酒屋,居酒屋それゆけ！鶏ヤロー！北千住店,212,https://www.yuudining.com/,ChIJd4Zbs0-OGGARmyNJJkJE_Mc
北千住,和食店,鰻の成瀬 北千住店,211,https://www.unagi-naruse.com/,ChIJqyHupGaPGGARR9lh94MQ7bM
北千住,居酒屋,立呑み ざわさん,210,,ChIJNdFj90-OGGARpQvzhuQqXlI
北千住,イタリア料理店,おだしもん 北千住マルイ店,210,https://www.saint-marc-hd.com/kamakura/shop/915/,ChIJhbfX_p-PGGARJShG0IkN0MQ
北千住,和食店,三幸,207,,ChIJwfpXElKOGGARapDscuqvOrc
北千住,洋食レストラン,ベーカリーレストランサンマルク 北千住マルイ店,205,https://www.saint-marc-hd.com/saintmarc/shop/115/,ChIJSb3jiTuPGGARYbm8zM1V3G8
北千住,レストラン,Soup Stock Tokyo ルミネ北千住店,203,https://www.soup-stock-tokyo.com/store/detail/?id=1059,ChIJl-yJoU-OGGART61p9p1yhHU
北千住,居酒屋,千寿籠太,203,https://senjukagota.gorp.jp/,ChIJuXtEqk-OGGAR6oyC4MWRujQ
北千住,居酒屋,心技体酒場,201,https://shop.jouren.jp/guest/media/shingitaisakaba,ChIJy-D9P36PGGARKOk_E6XFMTI
北千住,イタリア料理店,カーヴ隠れや 北千住店,197,https://r.gnavi.co.jp/e707000/,ChIJFcfqqUiOGGARz6chcrK4Osc
北千住,居酒屋,是屋,194,https://www.instagram.com/koreya_senjyu/,ChIJnazQslGOGGARW2ygZ_7ZU8Y
北千住,焼き鳥店,久助,187,https://localplace.jp/sp/t200326096/,ChIJKa_Pfk-OGGARfyWTy42Zemg
北千住,和食店,日本酒バル 異な味な 本店 北千住,181,https://inamina-yoyaku.com/,ChIJv7GzjE-OGGARSQ9l7D6r-XE
北千住,居酒屋,シチュー屋,180,,ChIJRTfsjE-OGGARSC0DnAWwqPE
北千住,和食店,RAKERU PAN 北千住マルイ店,175,http://www.rakeru.jp/,ChIJlZ-3QU-OGGAR91FaPLItgnQ
北千住,韓国料理店,東京純豆腐 ルミネ北千住店,172,https://tokyo-sundubu.net/,ChIJl-yJoU-OGGARzLQixqQmzvQ
北千住,居酒屋,伍えん 北千住 本店,171,https://s.tabelog.com/tokyo/A1324/A132402/13278935/,ChIJA4UdlzKPGGARsdvpHU0BVrc
北千住,居酒屋,御蔵,169,,ChIJfTaQTiePGGARPNXE7n0j_xc
北千住,和食店,しいはし食堂,165,,ChIJ4aIBcVmOGGARv-pPv86r1R4
北千住,居酒屋,asian bistro 桜,161,https://gghu300.gorp.jp/?_gl=1*510c1u*_ga*NTA1MzYzMTQ0LjE2NzUwNTYyNzM.*_ga_L9BHK8C28C*MTY3OTQ1NDg1NS4xOTIuMS4xNjc5NDU1MTIzLjUuMC4w,ChIJI8FYFk6OGGARKRus-q3sEOk
北千住,レストラン,信州蕎麦 蓼科庵 北千住マルイ店,157,https://tateshinaankitasenjyu.gorp.jp/,ChIJc2szaE-OGGARXcveg-bOVBE
北千住,カフェ・喫茶,BUoY Cafe & Bar,157,http://buoy.or.jp/cafe,ChIJ5xl8XVqOGGARonxVjLcZW6Y
北千住,イタリア料理店,イタリアンバルパステル 北千住店,155,https://movia.jpn.com/shops/info/217846,ChIJTbTia0-OGGARvlxgvVpMjj0
北千住,レストラン,ザ・ステーション グリル ルミネ北千住店,154,https://tabelog.com/tokyo/A1324/A132402/13155913/,ChIJW_jloU-OGGAR1J9vYOKP92s
北千住,中華料理店,ジャギ飯店,154,https://jagihanten.com/,ChIJG8w3AHCPGGARs5AYCwVLIsc
北千住,イタリア料理店,REGALO,150,http://cafeandkitchenregalo.jp/index.html,ChIJCd17-E6OGGAR-8yOzkoWvb8
北千住,和食店,沖縄料理居酒屋うるま島2(ターチ),149,https://www.urumajima-ta-chi2.com/,ChIJoboaHUaOGGARqVApBhxKbCw
北千住,レストラン,ポポラマーマ 北千住店,148,https://www.popolamama.com/info/restaurant17/4505.html,ChIJ55zAXU-OGGARMPUAIUHaagk
北千住,カフェ・喫茶,椿屋カフェ北千住マルイ店,148,https://www.towafood-net.co.jp/shops/4000-26/,ChIJO98jQE-OGGAR0PPbHY593WM
北千住,カフェ・喫茶,喫茶 蔵,146,,ChIJ_2Z89U-OGGARKP9jFPXZ72w
北千住,居酒屋,ジャンソーアタル,146,https://janso-ataru.com/,ChIJ75f0zcWPGGAR_kexZC6i1bU
北千住,和食店,魚丼 北千住店,145,http://uodon.jp/shop,ChIJy_YgAU6OGGARJtLIp7UVNgU
北千住,コーヒーショップ・喫茶店,タリーズコーヒー ルミネ北千住店,141,https://shop.tullys.co.jp/detail/1000952?utm_source=google&utm_medium=gbp&utm_campaign=map,ChIJx6-tDE-OGGAR33d3Hzjvobg
北千住,和食店,おだしうどん 嘉禾屋 ルミネ北千住店,139,https://byo.co.jp/kakaya/,ChIJl-yJoU-OGGAR4sYl046Ow7g
北千住,居酒屋,ささや北千住 炭火串焼・もつ串煮込み,137,,ChIJs8oKjU-OGGAR1P-5hhcxHV0
北千住,中華料理店,千住餃子太郎酒場,137,,ChIJ__8DPk6OGGARyGMKQ22rdQ4
北千住,インド料理店,フルバリ 千住曙町店,134,http://phulbari.jp/,ChIJd7fJ8lSOGGAR4ROH9IkzezA
北千住,カフェ・喫茶,Arang Arang (アランアラン),132,https://instagram.com/arang_tokyo?igshid=YmMyMTA2M2Y=,ChIJo3Pd4kWOGGARoS9f0ZeC698
北千住,居酒屋,海の家,132,,ChIJDwXSiE-OGGARk2l-nq_Isa0
北千住,居酒屋,肉汁餃子のダンダダン 北千住きたろーど店,131,https://www.dandadan.jp/,ChIJod_bhkePGGARlnIf8zOrf6w
北千住,サラダ ショップ,WithGreen 北千住マルイ店,129,https://store.withgreen.club/detail/3/?utm_source=gbp&utm_medium=maps&utm_campaign=3,ChIJ5yIwQU-OGGARjKQog89rp1Q
北千住,イタリア料理店,LaZAPPA 北千住店,129,https://lazappakitasenju.com/,ChIJads6rkiOGGARFCUuxjyQd8w
北千住,焼肉店,焼肉本舗ぴゅあ 北千住マルイ店,129,https://www.minoriminoru.jp/yakiniku_pure_kitasenju/,ChIJO98jQE-OGGARLgLo9itpXS8
北千住,居酒屋,よりみち 北千住店,128,https://www.hotpepper.jp/strJ004537118/,ChIJZXMIJwCPGGAR9vH8lEBSG8g
北千住,インド料理店,カリカ 千住店,125,,ChIJs9RtjFyOGGAR0u7LAyX6Txc
北千住,カフェ・喫茶,日本茶喫茶 KiKi北千住,121,https://ki-ki.jp/kikikitasenju,ChIJN_lVDOuPGGARxg4ikBoKHvQ
北千住,和食店,旬味 菜野 北千住,120,,ChIJ54FqwEWOGGARzFwtBfwzO3g
北千住,居酒屋,酒と魚 千住８４５,119,https://cigoo.jp/,ChIJ61HwRNmPGGARfEPDgDk94tk
北千住,カフェ・喫茶,珈琲館 北千住東口店,118,https://c-united.co.jp/store/detail/065034/,ChIJ72DrBU6OGGAR23IbukyGi4U
北千住,居酒屋,カジュラボ,116,https://www.cajyulabo.jp/?utm_source=google-business-profile&utm_medium=referral,ChIJwZtwPxqPGGARwmadsa8MtSk
北千住,居酒屋,くいものやBAR 北千住店,113,https://kuimonoyabar.com/,ChIJlxrMvEWOGGARoRuJuvkrE5I
北千住,コーヒーショップ・喫茶店,利休,107,,ChIJ556c0EWOGGARWl0itTWe7vo
北千住,居酒屋,大衆酒場ちばチャン北千住駅前店,107,https://gc2x030.gorp.jp/,ChIJy-7WtI-PGGARI_PnuM91XNI
北千住,レストラン,Cafe Dining SI/NO,107,http://cafediningsino.com/,ChIJqQFY9LiPGGARCKO2mzl8el4
北千住,チョコレート ショップ,リンツ ショコラ ブティック ルミネ北千住店,107,https://www.lindt.jp/contents/shop/31/,ChIJl-yJoU-OGGAR8DnJ0Jn9fiE
北千住,居酒屋,大衆酒場 くろ,106,,ChIJx6CSVdmPGGARRVwcLQgTiuA
北千住,中華料理店,中華食堂 豊華,105,,ChIJi3nZClGOGGARVNKgdB6aoI4
北千住,和食店,和風居酒屋 佐留丹 北千住,105,https://sarutan-kitasenju.gorp.jp/,ChIJ4cGB9E-OGGARcHdPml2E8o4
北千住,居酒屋,千住メンチ館,104,https://yoyaku.tabelog.com/yoyaku/net_booking_form/index?rcd=13251841,ChIJrScXb1-PGGARhrITUKR9bRU
北千住,レストラン,リンガーハット 千住ミルディス店,104,https://shop.ringerhut.jp/detail/r0640/,ChIJc2szaE-OGGARIow2wHqkiA0
北千住,洋食レストラン,卵と私 ルミネ北千住店,103,http://www.n-rs.co.jp/,ChIJl-yJoU-OGGAR3NJeHUBig9E
北千住,カフェ・喫茶,nana's green tea ルミネ北千住店（matcha cafe）,102,https://www.nanasgreentea.com/blogs/tokyo/lumine-kitasenju,ChIJl-yJoU-OGGARHooG2IKd6cc
北千住,コーヒーショップ・喫茶店,カフェ・コバ・ガーデン,99,http://www.cafekova.jp/,ChIJ90ngUUWOGGARZpcIHseveDI
北千住,洋菓子店,あまーのあまーの北千住 【工場直売店】,96,,ChIJC-v-fqyPGGARNgfJNBUuP0k
北千住,中華料理店,食堂イヌワシ,96,https://p651805.gorp.jp/,ChIJ7VMYjd6PGGARVbyE9zGDGeU
北千住,中華料理店,美富士,95,,ChIJaXYRSkaOGGARM5qC5pMFIKw
北千住,居酒屋,きたせん楓,93,,ChIJUVYBTEaOGGARLNM47Le3CMw
北千住,イタリア料理店,洋麺屋五右衛門 ルミネ北千住店,91,http://www.yomenya-goemon.com/,ChIJl-yJoU-OGGARr3P1JYfeHe8
北千住,コーヒーショップ・喫茶店,千寿茶房,91,https://senjusabo.therestaurant.jp/,ChIJwYF6XeiPGGARowj9ATBBy18
北千住,レストラン,ダッキーダック ルミネ北千住店,90,https://www.towafood-net.co.jp/shops/1000-3/,ChIJl-yJoU-OGGARTPta8BDD6gU
北千住,居酒屋,北千住fuji,84,,ChIJ650r82OPGGARNcMpwXoLDWg
北千住,居酒屋,ろばたかど,84,https://ippoippo.co.jp/,ChIJZdnDJQePGGAR2aLUNaBmmTg
北千住,ラーメン屋,鯛塩そば灯花千住ミルディス店,83,https://ramen-toka.com/,ChIJzwxIQrqPGGARkGGAdR2_5i4
北千住,カフェ・喫茶,Takuru cafe,82,https://www.instagram.com/takuru_cafe?igsh=MXYyeHp6eHRqM2R3aQ%3D%3D&utm_source=qr,ChIJScGQS0SPGGARpRuihDg9g2s
北千住,レストラン,BAZIO,82,http://bazio.net/,ChIJHfa5S1COGGARnr84-IRQSoA
北千住,居酒屋,千住魚河岸酒場 しずく,80,https://www.hotpepper.jp/strJ001169275,ChIJufFaYVyOGGARLyAcsMo735c
北千住,鶏料理店,炭火焼き鳥酒場鳥道楽 北千住店,80,https://gjkv000.gorp.jp/,ChIJc4sddwCPGGARBEkY6LhYyfo
北千住,和食店,天丼てんや ポンテポルタ千住店,79,https://www.tenya.co.jp/,ChIJJUxvGF2OGGARQUTho-7AZas
北千住,和食店,沖縄商店しむら,79,https://okinawashoten-shimura.com/,ChIJF-s0FLOPGGARiQuoFjffo6E
北千住,居酒屋,力安,76,,ChIJayj1gU-OGGARqYZt3obktlo
北千住,居酒屋,酒屋の酒場,76,,ChIJe4PWtoSPGGARO5QEq7xltD4
北千住,居酒屋,雑賀 関屋店,75,,ChIJo_SdQiuPGGAR8SEICyXA20s
北千住,和食店,路地裏久九,72,http://rojiurakuku.sakura.ne.jp/,ChIJPVpHOwWPGGARZaXxeI5jarQ
北千住,居酒屋,御縁屋はし村 北千住店,70,https://tabelog.com/tokyo/A1324/A132402/13263989/,ChIJtRgg77WPGGAR7psU1_sHMAs
北千住,レストラン,北千住 ひつじ肉の店OZ,68,https://www.oz-corp.jp/,ChIJOWSNSVCOGGAR8Wtt7SWjHL8
北千住,和食店,炭火焼干物定食しんぱち食堂 北千住西口店,67,https://www.shinpachi-shokudo.com/,ChIJ0-XSKACPGGARuxh4uKWhAL0
北千住,居酒屋,和風居酒屋 東菊水,67,https://azumakikusui.gorp.jp/,ChIJu86HZlSOGGAR-xs3-lrbtzE
北千住,イタリア料理店,TRATTORIA en,66,https://trattoriaen.owst.jp/,ChIJORdIuEaOGGARX3g7DoQ7vBo
北千住,レストラン,越後そば 凜や 北千住店,66,https://clea.co.jp/archives/shop/%E8%B6%8A%E5%BE%8C%E3%81%9D%E3%81%B0-%E5%8C%97%E5%8D%83%E4%BD%8F%E5%BA%97,ChIJvXSJP0-OGGARTzhmsC5T55M
北千住,教育機関,rojicoya 路地裏寺子屋,65,https://rojicoya.jp/?utm_source=GBP&utm_medium=GBP&utm_term=GBP&utm_content=GBP&utm_campaign=GBP,ChIJqazckjKPGGARsYCZTP1lY6g
北千住,居酒屋,日本酒松本,63,https://www.instagram.com/sakematsumoto/,ChIJBVNwsfqPGGARm2XzJU2dLdA
北千住,イタリア料理店,キッチン美乃屋,61,,ChIJtwS6UGCPGGARHxWmogVgRCM
北千住,居酒屋,居酒家楽空,60,,ChIJYxDQpkaOGGARf7a6bdFwGbQ
北千住,カフェ・喫茶,Mills Coffee,60,,ChIJo3ejgR2PGGARDl3fTsm51lo
北千住,コーヒーショップ・喫茶店,YAESU COFFEE 八重洲珈琲 千住中居町店,60,https://www.instagram.com/yaesucoffee_senjunakaicho/,ChIJY7QJEGCPGGARX96wq2mAzUU
北千住,テイクアウト,カルダモン食堂,60,http://www.cardamondeli.com/,ChIJJ-dCalKOGGARmTBx-_G9f-0
北千住,スイーツ店,「発酵バター専門店HANERU(ハネル）＆POP UPショップ,60,https://www.opefac.com/takeout-or-ec/haneru/,ChIJy1A4UwWPGGARGF4dWHj1yFs
北千住,居酒屋,八文字,59,https://instagram.com/8moji_senju?utm_medium=copy_link,ChIJK7ToodmPGGARpKBl8e77clU
北千住,イタリア料理店,洋食堂,56,https://instagram.com/youshokudou?igshid=6c6migszymzl,ChIJz8NHS0SOGGARM1QZt2S6qYk
北千住,和食店,GOHAN-YA・kubo,56,https://www.instagram.com/gohanya.kubo,ChIJSZa8co2PGGARWVlELX7DRCA
北千住,居酒屋,北千両,55,,ChIJNahzf0-OGGARaRT5A4QqPHk
北千住,居酒屋,田中屋,53,,ChIJDVlDYVyOGGARnH7ak1Kx1XI
北千住,居酒屋,大衆酒場 青空,53,https://www.hotpepper.jp/strJ003648343/,ChIJybgetDGPGGARR_EGCLn_NSA
北千住,居酒屋,呑酒場ウル虎 北千住店,52,http://instagram.com/1010ultra,ChIJzU8GN5aPGGARJMCQF6nwALc
北千住,コーヒーショップ・喫茶店,アホベイス 北千住,50,https://ajobase.yakuzen229.co.jp/,ChIJiRw1MxSPGGARNXoKZ4OcOS0
北千住,居酒屋,昭和居酒屋 まるた酒場 北千住店,49,https://tabelog.com/tokyo/A1324/A132402/13286033/,ChIJGceFWgCPGGARXoau8o_CrCM
北千住,居酒屋,6/18 Open 炉端ともつ しゃにむに 北千住店,46,,ChIJfcQtoASPGGARHZtZBGU7UDY
北千住,コーヒーショップ・喫茶店,KEY’S CAFÉ ポンテポルタ千住店,46,https://ponteporta.jp/wp/shops/11,ChIJZdJr9vuPGGARND3fmhSwBGo
北千住,カフェ・喫茶,ティールーム マイウェイ,45,,ChIJg_W0aMaPGGARGTfwEwTzdTw
北千住,テイクアウト,パオパオ 北千住店,45,https://paopao.mj-sangyo.co.jp/,ChIJfRWlu0-OGGARPt6pMKZJTtA
